,Unnamed: 0.1,Unnamed: 0,Datetime,TweetId,Texto,Username,Idioma,Palavra,UserDescription,UserDescriptionRaw,FriendsCount,Status,Retweet,Quoted,toxidade,Texto-Limpo
4085,4085,4085,2018-10-07 00:06:41+00:00,1048726269964238848,"@sraeuata @10Ronaldinho Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ""ain meu ídolo me decepcionou"" 

Viadão",Mpacheco101,pt,viadao,Guitarrista colecionador de carro véio,Guitarrista colecionador de carro véio,92,2089,,,1,"Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ""ain meu ídolo me decepcionou"" Viadão"
4086,4086,4086,2018-10-07 00:02:56+00:00,1048725325105061889,@porramonx @luscas Que viadão.,tojomatheus1,pt,viadao,,,54,147,,,1,Que viadão.
4087,4087,4087,2018-10-06 23:39:18+00:00,1048719375979696128,@PauloRi65820598 Vai da o viadão,FederadoIgor,pt,viadao,Nunca vou deixar de expor minhas opiniões e talvez eu morra por isso 😏😂👽,Nunca vou deixar de expor minhas opiniões e talvez eu morra por isso 😏😂👽,742,4382,,,1,Vai da o viadão
4088,4088,4088,2018-10-06 23:35:24+00:00,1048718396404244480,Viadão,_iusedtoknow,pt,viadao,você está procurando respostas no lugar errado.,você está procurando respostas no lugar errado.,150,12025,,,0,Viadão
4089,4089,4089,2018-10-06 23:22:31+00:00,1048715153896853504,@Gelado13 cai p mão viadao,vsoaress1,pt,viadao,,,280,6101,,,1,cai p mão viadao
4090,4090,4090,2018-10-06 23:18:12+00:00,1048714067391774723,Me segura que quero quebrar os Dentes desse Viadão do Caique..... 😤😤😤😤,Igor_Comenta,pt,viadao,"Converso besteira, e sou Apaixonado por Reality Show! ✌🏽","Converso besteira, e sou Apaixonado por Reality Show! ✌🏽",286,116318,,,0,Me segura que quero quebrar os Dentes desse Viadão do Caique..... 😤😤😤😤
4091,4091,4091,2018-10-06 23:03:55+00:00,1048710472537653250,@Vinissada ih viadao do crl kkkkk,sonybelin,pt,viadao,tratar as pessoas como elas nos trata,tratar as pessoas como elas nos trata,304,18709,,,1,ih viadao do crl kkkkk
4092,4092,4092,2018-10-06 23:01:54+00:00,1048709967086276608,@geraldaosep @Gustavosserra Kkkkk ele gosta kkkkk esse viadão kkk,mokabrandi,pt,viadao,"#Palmeiras minha Vida é VC 💚
Deca Campeão Brasileiro 🏆
Tri Campeão da Libertadores 🤪
Pai de uma Menina 👨‍👧 
Marido da Juliana 💍","#Palmeiras minha Vida é VC 💚
Deca Campeão Brasileiro 🏆
Tri Campeão da Libertadores 🤪
Pai de uma Menina 👨‍👧 
Marido da Juliana 💍",2338,41346,,,1,Kkkkk ele gosta kkkkk esse viadão kkk
4093,4093,4093,2018-10-06 22:59:22+00:00,1048709328251899904,"@Gavskrr N coloco nda, flw viadão",luisheniquefer,pt,viadao,"São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk","São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk",5969,144352,,,1,"N coloco nda, flw viadão"
4094,4094,4094,2018-10-06 22:54:12+00:00,1048708028109864960,@Jean_Victor150 @zopilotefla viadão kkkkk,Moraes_Fds,pt,viadao,"Perdido na vida//maluco pelo @VascodaGama// XXVII-x  💏
C.l e R.m🖤🕊️","Perdido na vida//maluco pelo @VascodaGama// XXVII-x  💏
C.l e R.m🖤🕊️",482,13547,,,0,viadão kkkkk
4095,4095,4095,2018-10-06 22:52:53+00:00,1048707697628131328,"@ViniciusRoodri3 se liga, tu leva tudo na brincadeira viadao",eu_Rafinha7,pt,viadao,@Maydrigues17💑       #Heitor 👨‍👦❤❤       @Flamengo⚫️🔴,@Maydrigues17💑       #Heitor 👨‍👦❤❤       @Flamengo⚫️🔴,763,10675,,,1,"se liga, tu leva tudo na brincadeira viadao"
4096,4096,4096,2018-10-06 22:50:51+00:00,1048707186258530304,Que viadão https://t.co/gEIoxOii3i,Bran_Cunha,pt,viadao,,,2155,175002,,,1,Que viadão
4097,4097,4097,2018-10-06 22:46:09+00:00,1048706000705003521,“Você me faz tão bem... E eu sou tão viadão tirando foto.” - @felipeneto no instagram https://t.co/vn9kKcdcWE,irmaosneto,pt,viadao,"Últimas noticias, novidades, vídeos, fotos e muito mais sobre o @luccasnetoRT e o @felipeneto! | Criado em: 11.11.2016 | • fan account • |","Últimas noticias, novidades, vídeos, fotos e muito mais sobre o @luccasnetoRT e o @felipeneto! | Criado em: 11.11.2016 | • fan account • |",56,19367,,,0,“Você me faz tão bem... E eu sou tão viadão tirando foto.” - no instagram
4098,4098,4098,2018-10-06 22:34:54+00:00,1048703170132758530,Fiz as colas da votação aqui pro pessoal e meu padrasto “coloca o viadao (contarato) que eu vou votar nele”. Coloquei né,eukassandro,pt,viadao,Obra para todo o pau e pau para toda obra.,Obra para todo o pau e pau para toda obra.,856,24170,,,1,Fiz as colas da votação aqui pro pessoal e meu padrasto “coloca o viadao (contarato) que eu vou votar nele”. Coloquei né
4099,4099,4099,2018-10-06 22:24:52+00:00,1048700644842987521,@Littlemilkdc Parabens viadao tmj,ranyerios,pt,viadao,Damn,Damn,569,16498,,,1,Parabens viadao tmj
4100,4100,4100,2018-10-06 22:21:50+00:00,1048699881878118400,@matheuslago3471 manda foto viadao,_mvvsm_,pt,viadao,NEOQEAV @annapaulalorao,NEOQEAV @annapaulalorao,731,41289,,,1,manda foto viadao
4101,4101,4101,2018-10-06 21:50:10+00:00,1048691913107410946,"essa nova temporada de jojo é tudo que eu precisava
um monte de viadão macho trocando murro",haveheartx,pt,viadao,"sunshine, there ain't a thing that you can do that's gonna ruin my night// @yabokuz ♡","sunshine, there ain't a thing that you can do that's gonna ruin my night// @yabokuz ♡",627,206728,,,1,essa nova temporada de jojo é tudo que eu precisava um monte de viadão macho trocando murro
4102,4102,4102,2018-10-06 21:26:28+00:00,1048685949444677632,"@paulomattheuss parabéns, viadao!!!",_theuspontes,pt,viadao,a veces podría parecer un loco et c’est vrai. taxation is theft.,a veces podría parecer un loco et c’est vrai. taxation is theft.,426,47789,,,1,"parabéns, viadao!!!"
4103,4103,4103,2018-10-06 21:02:02+00:00,1048679800339095552,@vasques_1 Viadão chamando homen pra ir toma açaí,Viniii___,pt,viadao,,,605,7613,,,0,Viadão chamando homen pra ir toma açaí
4104,4104,4104,2018-10-06 20:54:22+00:00,1048677871206772736,"@jairbolsonaro @majorolimpio Esse ratinho é ""mo viadão esse daí "". Mas sabe escolher gente de bem 😂",rafbel,pt,viadao,Co-owner(with @johntextor) of BOTAFOGO FR. ⭐🔥,Co-owner(with @johntextor) of BOTAFOGO FR. ⭐🔥,683,3262,,,1,"Esse ratinho é ""mo viadão esse daí "". Mas sabe escolher gente de bem 😂"
4105,4105,4105,2018-10-06 20:51:04+00:00,1048677038666735619,@Giihsales2 @IgorRod_09 tnc seu viadão kkkkkk,luiz_stavo,pt,viadao,,,60,1474,,,1,tnc seu viadão kkkkkk
4106,4106,4106,2018-10-06 20:49:04+00:00,1048676537615175682,"@fabriciomija N sou vc pra te velho, seu viadão",luisheniquefer,pt,viadao,"São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk","São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk",5969,144352,,,1,"N sou vc pra te velho, seu viadão"
4107,4107,4107,2018-10-06 20:45:34+00:00,1048675656383569920,"@marcelospfcbt Toma conta do seu e do seu 17 ai,viadão",luisheniquefer,pt,viadao,"São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk","São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk",5969,144352,,,1,"Toma conta do seu e do seu 17 ai,viadão"
4108,4108,4108,2018-10-06 20:27:48+00:00,1048671185867886597,"@lucianoestrella Gente seu mal e que você menti nas redes sociais, acorda pra vida viadão",Marcosaraujoll,pt,viadao,,,477,31292,,,1,"Gente seu mal e que você menti nas redes sociais, acorda pra vida viadão"
4109,4109,4109,2018-10-06 20:15:14+00:00,1048668024331489281,@mfox011 @borgesbeatriz_ Eu vou viadão kkkk,araujocrf3,pt,viadao,Carioca 🇧🇷,Carioca 🇧🇷,860,12225,,,1,Eu vou viadão kkkk
4110,4110,4110,2018-10-06 20:14:47+00:00,1048667908707155968,"@AleGrl22 é, viadao",franyxs,pt,viadao,quem tem medo não merece viver o extraordinário.,quem tem medo não merece viver o extraordinário.,753,32871,,,1,"é, viadao"
4111,4111,4111,2018-10-06 20:12:20+00:00,1048667294426120197,""" que cê tá chorando ai sow !? deixa de ser viadão ! """,FariaHugo3,pt,viadao,só quando estiver triste idiota,só quando estiver triste idiota,1159,116951,,,1,""" que cê tá chorando ai sow !? deixa de ser viadão ! """
4112,4112,4112,2018-10-06 19:43:10+00:00,1048659951747584002,é o seme mais viadão quando está perto do uke,seraphofarlert,pt,viadao,"'I feel anxious if my field of vision is too wide, so I can't cut my hair'. - Kenma Kozume / 21y","'I feel anxious if my field of vision is too wide, so I can't cut my hair'. - Kenma Kozume / 21y",699,54930,,,1,é o seme mais viadão quando está perto do uke
4113,4113,4113,2018-10-06 19:41:05+00:00,1048659429489610752,"tu fica curtindo macho no tt, viadao — o único gay aqui é você, que acha que curtia define a opção sexual dos outros https://t.co/aGxTHFbaJY",toom2312,pt,viadao,Samos 56:3,Samos 56:3,980,13475,,,1,"tu fica curtindo macho no tt, viadao — o único gay aqui é você, que acha que curtia define a opção sexual dos outros"
4114,4114,4114,2018-10-06 19:15:47+00:00,1048653059579101184,"@guy_machistas @rickjuliao @JessyTolkien @RuanaPedrosa @CavaleiroAfonso @PastorMalafaia @jairbolsonaro SOU VIADINHO NÃO SOU VIADÃO SEU VELHO NOJENTO, ASQUEROSO.",fesobraul,pt,viadao,ME EXPONDO E ME ARREPENDENDO,ME EXPONDO E ME ARREPENDENDO,252,8002,,,0,"SOU VIADINHO NÃO SOU VIADÃO SEU VELHO NOJENTO, ASQUEROSO."
4115,4115,4115,2018-10-06 19:13:39+00:00,1048652524134313990,Viadão https://t.co/3nWlD16lBF,JapaA048,pt,viadao,//#ElFortinClub,//#ElFortinClub,882,26841,,https://twitter.com/linhares99_/status/1048036937825701888,0,Viadão
4116,4116,4116,2018-10-06 18:57:34+00:00,1048648478858117120,"@yurysouza99 Kkkkkkkkk nego via eu escutando e já chegava como 
""Aaaaaaaaaaaan ala o viadão""",m_atheusmarcelo,pt,viadao,Desconsiderem tudo que for dito aqui. @Flamengo @FCBarcelona,Desconsiderem tudo que for dito aqui. @Flamengo @FCBarcelona,421,47398,,,0,"Kkkkkkkkk nego via eu escutando e já chegava como ""Aaaaaaaaaaaan ala o viadão"""
4117,4117,4117,2018-10-06 18:30:26+00:00,1048641647368687617,@Araujocoutinhoo Ish kkkk viadao,BoasViilas,pt,viadao,💍,💍,760,42180,,,1,Ish kkkk viadao
4118,4118,4118,2018-10-06 18:18:12+00:00,1048638568711835650,@Matheusfallcao viadão kkkkkkk,gnovaes_7,pt,viadao,"十 | Josué 1:9 | @Flamengo | fiel à mim, leal à mim também | ❄️","十 | Josué 1:9 | @Flamengo | fiel à mim, leal à mim também | ❄️",409,41520,,,1,viadão kkkkkkk
4119,4119,4119,2018-10-06 18:13:51+00:00,1048637476288573440,"hmmmm segundo esse papel aqui deu positivo,voce é um baita dum viadão https://t.co/dfMky0ps0j",3VERYTHING_ENDS,pt,viadao,funkeiro gótico,funkeiro gótico,326,86328,,,1,"hmmmm segundo esse papel aqui deu positivo,voce é um baita dum viadão"
4120,4120,4120,2018-10-06 17:33:32+00:00,1048627328505577472,"@rtsussi A minha, seu viadão",luisheniquefer,pt,viadao,"São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk","São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk",5969,144352,,,1,"A minha, seu viadão"
4121,4121,4121,2018-10-06 17:21:49+00:00,1048624380228620293,@LuizRicardoo10 Obrigado viadão,Fpzada2,pt,viadao,Too blessed to complain!!,Too blessed to complain!!,423,10162,,,1,Obrigado viadão
4122,4122,4122,2018-10-06 17:18:44+00:00,1048623605410611202,"@PimentaNegao sai daí viadão, você nem gosta",Lucasgsouza01,pt,viadao,insta: lucasouza01,insta: lucasouza01,335,11399,,,1,"sai daí viadão, você nem gosta"
4123,4123,4123,2018-10-06 17:16:03+00:00,1048622929020432386,meu amigo viadão tá namorando uma mulher,GusJotaer,pt,viadao,Dindo da Juju👧// Salmos 91:2 🙏,Dindo da Juju👧// Salmos 91:2 🙏,309,13058,,,1,meu amigo viadão tá namorando uma mulher
4124,4124,4124,2018-10-06 17:13:48+00:00,1048622363686969346,@Fpzada2 Parabéns viadão,LuizRicardoo10,pt,viadao,"Eu nasci Flamengo e sempre vou te amar ❤🖤

Fuzileiro Naval ⚓","Eu nasci Flamengo e sempre vou te amar ❤🖤

Fuzileiro Naval ⚓",421,39485,,,1,Parabéns viadão
4125,4125,4125,2018-10-06 16:56:17+00:00,1048617954475167744,@cirogomes Viadão esquerdão enrustido,lucasricardin,pt,viadao,Decepcionando geral desde 1996.,Decepcionando geral desde 1996.,143,2606,,,1,Viadão esquerdão enrustido
4126,4126,4126,2018-10-06 16:51:38+00:00,1048616782771175424,"Qual a coisa mais estranha que você já viu? — O Renan dormindo de bunda pra cima, maluco viadao https://t.co/c0tOiyYSg5",wendryoferreira,pt,viadao,Sigo firmão que nem prego na areia.,Sigo firmão que nem prego na areia.,119,1752,,,1,"Qual a coisa mais estranha que você já viu? — O Renan dormindo de bunda pra cima, maluco viadao"
4127,4127,4127,2018-10-06 16:38:54+00:00,1048613582072664065,@lucasguarnieri0 @afdomis Você viadao,DorgasModesto,pt,viadao,,,121,1966,,,1,Você viadao
4128,4128,4128,2018-10-06 15:39:41+00:00,1048598678599024640,nao to entendendo meu primo mo viadao apoiando o bolsonaro akdjkkksn,victrdantas,pt,viadao,this account is a museum of my heart,this account is a museum of my heart,937,43100,,,1,nao to entendendo meu primo mo viadao apoiando o bolsonaro akdjkkksn
4129,4129,4129,2018-10-06 15:24:46+00:00,1048594923904225280,"@rjhon_ No, viadão",gugoncalves__,pt,viadao,,,12,3370,,,1,"No, viadão"
4130,4130,4130,2018-10-06 14:29:01+00:00,1048580892938174464,@dissonaurdoamor @Prates505 @agent_j4722 @LwithP @IhanPedro1 Maiq viadão bonito,enzopatryck,pt,viadao,I’m sure we’re taller in another dimension,I’m sure we’re taller in another dimension,564,16484,,,0,Maiq viadão bonito
4131,4131,4131,2018-10-06 14:00:22+00:00,1048573682455629824,@jrbeert Que viadão,OiWallE,pt,viadao,,,135,818,,,1,Que viadão
4132,4132,4132,2018-10-06 13:54:21+00:00,1048572168701976576,"S2

[6/10 10:15] Arthur: VIADAO
[6/10 10:47] Arthur: Coe fechamento, braço, lenda, mito, fodastico, pica das galáxias, PQD, tem como o Sr. me enviar esse vídeo p eu bota no meu stts pfvr, agradeço desde já.",Zibetti_z4,pt,viadao,"mas que garaio

09/01 ❤","mas que garaio

09/01 ❤",190,2167,,,0,"S2 [6/10 10:15] Arthur: VIADAO [6/10 10:47] Arthur: Coe fechamento, braço, lenda, mito, fodastico, pica das galáxias, PQD, tem como o Sr. me enviar esse vídeo p eu bota no meu stts pfvr, agradeço desde já."
4133,4133,4133,2018-10-06 13:40:36+00:00,1048568710632538112,@barbeiro_mg Vai trabalhar viadão.,Iagodiretor,pt,viadao,,,1013,121289,,,1,Vai trabalhar viadão.
4134,4134,4134,2018-10-06 13:13:51+00:00,1048561976673259521,@porquetaoserio0 KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK mó viadão essa porra,uTheLastReborn,pt,viadao,That's all folks,That's all folks,3073,14130,,,1,KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK mó viadão essa porra
4135,4135,4135,2018-10-06 12:22:34+00:00,1048549071185694720,@potefala69 Viadão zkzkkzz nisso que dá anda com @hiannlancaster4,cypheriano1_,pt,viadao,teme xiaomi !,teme xiaomi !,177,563,,,0,Viadão zkzkkzz nisso que dá anda com
4136,4136,4136,2018-10-06 12:10:45+00:00,1048546096216248320,@sdgabry49 viadao bunito,phel7p,pt,viadao,ouça agora no spotify…,ouça agora no spotify…,246,12283,,,1,viadao bunito
4137,4137,4137,2018-10-06 11:53:06+00:00,1048541655945625600,@sellena_8 troca comigo bb eu também sou viadao,anjao_fd,pt,viadao,,,377,306,,,0,troca comigo bb eu também sou viadao
4138,4138,4138,2018-10-06 11:48:00+00:00,1048540371788206080,As vezes da vontade de socar a cara do Viadão do Martins,miikaelly_c,pt,viadao,• 04.01.19 💙 17.11 💍❤️‍🔥,• 04.01.19 💙 17.11 💍❤️‍🔥,729,193176,,,0,As vezes da vontade de socar a cara do Viadão do Martins
4139,4139,4139,2018-10-06 11:38:32+00:00,1048537991948500993,@peerioficial Valeeeu viadao kk,vtmoraes9,pt,viadao,22 anos / Papai da Helô 👨‍👧/ @_crfvitoria 👪,22 anos / Papai da Helô 👨‍👧/ @_crfvitoria 👪,602,15283,,,1,Valeeeu viadao kk
4140,4140,4140,2018-10-06 11:13:35+00:00,1048531710793711616,@luanfernandes83 bora essa semana viadao,JNDATDS,pt,viadao,CRF ⚫🔴 / 21 anos,CRF ⚫🔴 / 21 anos,1942,15738,,,1,bora essa semana viadao
4141,4141,4141,2018-10-06 11:09:52+00:00,1048530776994848770,@GustaE0Q Que viadão kkkkkkkkkkkkkkk pqp,Theeuslopes_,pt,viadao,Isso que é foda,Isso que é foda,259,9538,,,1,Que viadão kkkkkkkkkkkkkkk pqp
4142,4142,4142,2018-10-06 08:59:48+00:00,1048498046051520512,Viadão KKKKKKKKKKKKKKKK https://t.co/HuHnFN63V9,PatrickJNeves,pt,viadao,,,14,10411,,,0,Viadão KKKKKKKKKKKKKKKK
4143,4143,4143,2018-10-06 06:42:35+00:00,1048463512857718784,@dudu_marin @cirogomes Vem aqui viadao,thiaguimhf,pt,viadao,🤙,🤙,241,162709,,,1,Vem aqui viadao
4144,4144,4144,2018-10-06 06:11:00+00:00,1048455562499903488,"@TioOrochi Me responde no e-mail ou vê a msg do insta, me add no discord, pra eu tentar te ajudar, seu viadão.",Luuh3k_,pt,viadao,"Streamer at twitch.tv/luuh3k | 
Youtube: youtube.com/channel/UCo5MS…","Streamer at https://t.co/PDcYwmYsqx | 
Youtube: https://t.co/E8n0PwKX6D",17,90,,,1,"Me responde no e-mail ou vê a msg do insta, me add no discord, pra eu tentar te ajudar, seu viadão."
4145,4145,4145,2018-10-06 05:47:19+00:00,1048449602310066182,"@llaracostaa @eulinharesss Mano, e mesmo assim qual é o problema dele ser ""viadão""? Nada com nada cara, kkkkkkkkkkkkkkkkkkk",vickzff,pt,viadao,atleta de jiu-jitsu,atleta de jiu-jitsu,386,59128,,,1,"Mano, e mesmo assim qual é o problema dele ser ""viadão""? Nada com nada cara, kkkkkkkkkkkkkkkkkkk"
4146,4146,4146,2018-10-06 05:46:15+00:00,1048449337066487808,"@goghvant AKSKAKSKA coitada de vc mana
Ele é gay GAYZAÇO poc viado viadao do vale e umas 10201 coisas 💞",Lovexsminki,pt,viadao,Sei la so sei que amo kim seungmin e as vezes faço umas aus flops / Fan account [♡],Sei la so sei que amo kim seungmin e as vezes faço umas aus flops / Fan account [♡],2009,15248,,,1,AKSKAKSKA coitada de vc mana Ele é gay GAYZAÇO poc viado viadao do vale e umas 10201 coisas 💞
4147,4147,4147,2018-10-06 04:46:56+00:00,1048434407659491328,viadão — meu pau na tua mão https://t.co/D8zyDZDdMD,rodrigodanntas,pt,viadao,vai encontrar nada,vai encontrar nada,704,46205,,,1,viadão — meu pau na tua mão
4148,4148,4148,2018-10-06 04:09:47+00:00,1048425059663142913,Ph sempre me faz a pergunta errada! Kkk viadão,Donatello_DM,pt,viadao,"Lucas Machado
 ⚖️: 5/10
🦀","Lucas Machado
 ⚖️: 5/10
🦀",692,20313,,,0,Ph sempre me faz a pergunta errada! Kkk viadão
4149,4149,4149,2018-10-06 04:05:10+00:00,1048423897299922944,@nameisLuska vc e viadao,euphoriadirty,pt,viadao,eu amo gato   @pqpjanss_,eu amo gato   @pqpjanss_,1178,13709,,,1,vc e viadao
4150,4150,4150,2018-10-06 03:59:57+00:00,1048422582381432832,@YasminMacedo9 @joao_paulo97 ele é maior viadao pprt,_matlimaaa,pt,viadao,"@FluminenseFC
@Lazzarinipizzas","@FluminenseFC
@Lazzarinipizzas",454,73665,,,1,ele é maior viadao pprt
4151,4151,4151,2018-10-06 03:56:28+00:00,1048421706887573504,"- quando eu crescer quero ser gay
- gamer? gamer é tudo de extrema direita
- ah não vai vergonha pra família
- meu sonho ser um tremendo viadão",naoculpeopedro,pt,viadao,músicas lindas depois péssimas • destruidor de conteúdo • eleito por aclamação popular o Pior Participante do Chico Barney Urgente • Radialismo/UFRJ • ele/elu,músicas lindas depois péssimas • destruidor de conteúdo • eleito por aclamação popular o Pior Participante do Chico Barney Urgente • Radialismo/UFRJ • ele/elu,776,361031,,,1,- quando eu crescer quero ser gay - gamer? gamer é tudo de extrema direita - ah não vai vergonha pra família - meu sonho ser um tremendo viadão
4152,4152,4152,2018-10-06 03:27:49+00:00,1048414497675853829,@ItsMeReiser vlw viadao,pedros_oliveira,pt,viadao,"Creative Director @OliverMediaGG l Working with @Gaules - Former: @PaiNGamingBR @LoudGG, @Finalevel | ✉️ pedro@olivermedia.gg","Creative Director @OliverMediaGG l Working with @Gaules - Former: @PaiNGamingBR @LoudGG, @Finalevel | ✉️ pedro@olivermedia.gg",1002,107043,,,1,vlw viadao
4153,4153,4153,2018-10-06 03:07:20+00:00,1048409344151306242,"@FuuckmeLj @popeyerubnegro @Gomes_Renato19 @BulletClubItal @_waldir_junior @ViniFernandesTJ @pacvplay33 @Samuel80392263 @vitu7_crf @ffellipelima_ @MorganaPimmy @Joeyroan @eeumesmx @manoney7 @gloriacampoos16 @crfvinicius_ @rektrodrigo @EduardoKaleka @luisguslive51 @fabio_poubel @santossinclair1 @FOpinando @douglas_crff @Corinthians Mentira
Tenho nojo de hétero 
Sou viadão",rod_r1beir0,pt,viadao,"021
@flamengo
com sono","021
@flamengo
com sono",636,11964,,,0,Mentira Tenho nojo de hétero Sou viadão
4154,4154,4154,2018-10-06 03:05:35+00:00,1048408903267049472,Te amo sua viadão do clh❤❤,crf_angolano,pt,viadao,"06/03❤ @_crfThay💑❤️
 🦀","06/03❤ @_crfThay💑❤️
 🦀",83,3920,,,1,Te amo sua viadão do clh❤❤
4155,4155,4155,2018-10-06 02:29:51+00:00,1048399909056143361,"@MaybeGu1 KKKKKKKKKKKKKKKKKKKKKKKKKKKK, acho zica em outras moliéres né meu chapa, eu já ficar um baita dum viadão",alysonhoffmann,pt,viadao,👻 alyson_hoffmann,👻 alyson_hoffmann,442,14393,,,1,"KKKKKKKKKKKKKKKKKKKKKKKKKKKK, acho zica em outras moliéres né meu chapa, eu já ficar um baita dum viadão"
4156,4156,4156,2018-10-06 02:29:22+00:00,1048399789891768321,@joaovs77 N sou vc viadão,luisheniquefer,pt,viadao,"São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk","São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk",5969,144352,,,1,N sou vc viadão
4157,4157,4157,2018-10-06 02:07:15+00:00,1048394222976618501,"Kkkk tb achei muito feio mais vc é fofinha — Vai te fude viadao, tô ligada quem é https://t.co/TifwunyGz6",mjzefe,pt,viadao,🇺🇸|🇧🇷,🇺🇸|🇧🇷,347,36331,,,1,"Kkkk tb achei muito feio mais vc é fofinha — Vai te fude viadao, tô ligada quem é"
4158,4158,4158,2018-10-06 02:05:40+00:00,1048393822785482752,@tainant UHH EU SOU VIADAO DE ESQUERDA E IMPRIMO SANTINHO MAL FEITO PRA CANDIDATO QUE DA SOCO EM REPORTER E XINGA CIDADAO DE VIADO. DURRRR EU SOU ESQUERDOPATA HIPOCRITA DURRR EU XINGO O BOLSONARO DE HOMOFOBICO E APOIO CIRO GOMES XINGANDO OS OUTROS DE VIADO DURRRR,paulo_calefe,pt,viadao,,,163,2344,,,1,UHH EU SOU VIADAO DE ESQUERDA E IMPRIMO SANTINHO MAL FEITO PRA CANDIDATO QUE DA SOCO EM REPORTER E XINGA CIDADAO DE VIADO. DURRRR EU SOU ESQUERDOPATA HIPOCRITA DURRR EU XINGO O BOLSONARO DE HOMOFOBICO E APOIO CIRO GOMES XINGANDO OS OUTROS DE VIADO DURRRR
4159,4159,4159,2018-10-06 01:59:19+00:00,1048392225468698624,"edi vira pra mim e lança ""viadão aí"" KKKKKKKKKKKKKK",GatteLeonardo,pt,viadao,20y // @flamengo,20y // @flamengo,389,18012,,,1,"edi vira pra mim e lança ""viadão aí"" KKKKKKKKKKKKKK"
4160,4160,4160,2018-10-06 01:52:46+00:00,1048390578013163520,Viadao do Pablo deu para traz 😪,vulgopiloto62,pt,viadao,"Lara Hellena 👶😍❤️

Solteiro : Wpp: 99211_1253","Lara Hellena 👶😍❤️

Solteiro : Wpp: 99211_1253",455,1273,,,0,Viadao do Pablo deu para traz 😪
4161,4161,4161,2018-10-06 01:51:10+00:00,1048390174017814528,@AlexNiggaSC é um viadão,Igu7zada,pt,viadao,"Minha conta, minhas neuroses...
Also: RJ e tenho ansiedade //
Insta: Igor.araujo27","Minha conta, minhas neuroses...
Also: RJ e tenho ansiedade //
Insta: Igor.araujo27",127,819,,,1,é um viadão
4162,4162,4162,2018-10-06 01:36:06+00:00,1048386382639616002,mds o mlk q estudou cmg postando o vídeo dos palmeirenses gritando q o bolsonaro vai matar viadao e ainda apoiando,caraioborracha,pt,viadao,não acomodar com o que incomoda • ela,não acomodar com o que incomoda • ela,695,34070,,,1,mds o mlk q estudou cmg postando o vídeo dos palmeirenses gritando q o bolsonaro vai matar viadao e ainda apoiando
4163,4163,4163,2018-10-06 01:18:28+00:00,1048381944201994241,@geovanna_cof BAJSHAJSHAJA jimin é muito viadao,agustdxpe,pt,viadao,perfil de arte: @artsytata • ela/dela ✿,perfil de arte: @artsytata • ela/dela ✿,4555,196550,,,1,BAJSHAJSHAJA jimin é muito viadao
4164,4164,4164,2018-10-06 00:25:27+00:00,1048368605476401153,@giomotta_ ta me stalkeando né seu viadao,lucas6bs,pt,viadao,,,280,23792,,,1,ta me stalkeando né seu viadao
4165,4165,4165,2018-10-06 00:10:39+00:00,1048364877692190720,"@disgrasaca @ffctaina Esse perfil é fake, igual essa montagem. Flw viadão",luisheniquefer,pt,viadao,"São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk","São paulino, 27 anos. Xono rápido nas @, vai q vc é a próx kkkk",5969,144352,,,1,"Esse perfil é fake, igual essa montagem. Flw viadão"
4166,4166,4166,2018-10-06 00:04:49+00:00,1048363412042989570,@LiLucaxxx Viadão,Polaskinho,pt,viadao,Panta rei || @Neskinha_P 💖😍,Panta rei || @Neskinha_P 💖😍,218,6466,,,0,Viadão
4167,4167,4167,2018-10-07 23:59:49+00:00,1049086928610635777,Nicolas — Meu irmão viadinho https://t.co/4oNLGLkheZ,Porto_matheus10,pt,viadinho,"Faço live na Twitch todos os dias a partir das 17hrs! Vem conhecer melhor o canal 
twitch.tv/porto_matheus","Faço live na Twitch todos os dias a partir das 17hrs! Vem conhecer melhor o canal 
https://t.co/t6sEu6L450",367,6996,,,1,Nicolas — Meu irmão viadinho
